"uniqueID","species","siteID","blockID","experiment","OTC","vegetation","plotID","registrator","date","campaign_number","X","Y","present","vegetation_height","bryophyte_depth","vegetation_cover","bryophyte_cover","lichen_cover","comments"
"Ver_alp_Gud_7_E_W_NoVeg_10","Ver_alp","Gudmedalen","Gud_7","E","W","NoVeg","Gud_7_E_W_NoVeg","CZ",2021-06-09,"fourth","38","10","yes",NA,NA,NA,"",NA,""
"Ver_alp_Gud_7_E_W_NoVeg_10","Ver_alp","Gudmedalen","Gud_7","E","W","NoVeg","Gud_7_E_W_NoVeg","CZ",2021-07-12,"fifth","38","10","yes",NA,NA,NA,"",NA,""
"Ver_alp_Gud_7_E_W_NoVeg_10","Ver_alp","Gudmedalen","Gud_7","E","W","NoVeg","Gud_7_E_W_NoVeg","CZ",2021-08-05,"sixth","38","10","no",NA,NA,NA,"",NA,""
"Ver_alp_Gud_7_E_W_NoVeg_10","Ver_alp","Gudmedalen","Gud_7","E","W","NoVeg","Gud_7_E_W_NoVeg","CZ",2021-08-28,"seventh","38","10","no",NA,NA,NA,"",NA,""
"Ver_alp_Gud_7_E_W_NoVeg_11","Ver_alp","Gudmedalen","Gud_7","E","W","NoVeg","Gud_7_E_W_NoVeg",NA,NA,"zero",NA,NA,"no",NA,NA,NA,"",NA,NA
"Ver_alp_Gud_7_E_W_NoVeg_11","Ver_alp","Gudmedalen","Gud_7","E","W","NoVeg","Gud_7_E_W_NoVeg","RG",2020-06-30,"first","43","42","no",NA,NA,NA,"",NA,""
"Ver_alp_Gud_7_E_W_NoVeg_11","Ver_alp","Gudmedalen","Gud_7","E","W","NoVeg","Gud_7_E_W_NoVeg","RG",2020-08-13,"second","43","42","yes",NA,NA,NA,"",NA,""
"Ver_alp_Gud_7_E_W_NoVeg_11","Ver_alp","Gudmedalen","Gud_7","E","W","NoVeg","Gud_7_E_W_NoVeg","RG",2020-08-26,"third","43","42","yes",NA,NA,NA,"",NA,""
"Ver_alp_Gud_7_E_W_NoVeg_11","Ver_alp","Gudmedalen","Gud_7","E","W","NoVeg","Gud_7_E_W_NoVeg","CZ",2021-06-09,"fourth","43","42","no",NA,NA,NA,"",NA,""
"Ver_alp_Gud_7_E_W_NoVeg_11","Ver_alp","Gudmedalen","Gud_7","E","W","NoVeg","Gud_7_E_W_NoVeg","CZ",2021-07-12,"fifth","43","42","no",NA,NA,NA,"",NA,""
"Ver_alp_Gud_7_E_W_NoVeg_11","Ver_alp","Gudmedalen","Gud_7","E","W","NoVeg","Gud_7_E_W_NoVeg","CZ",2021-08-05,"sixth","43","42","no",NA,NA,NA,"",NA,""
"Ver_alp_Gud_7_E_W_NoVeg_11","Ver_alp","Gudmedalen","Gud_7","E","W","NoVeg","Gud_7_E_W_NoVeg","CZ",2021-08-28,"seventh","43","42","no",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_1","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg",NA,NA,"zero",NA,NA,"no",NA,NA,NA,"",NA,NA
"Ver_alp_Skj_2_E_C_NoVeg_1","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","RG",2020-07-13,"first","25","18","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_1","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","RG",2020-08-12,"second","25","18","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_1","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","RG",2020-08-24,"third","25","18","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_1","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","CZ",2021-06-07,"fourth","25","18","no",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_1","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","CZ",2021-07-08,"fifth","25","18","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_1","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","CZ",2021-08-02,"sixth","25","18","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_1","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","CZ",2021-08-27,"seventh","25","18","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_2","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg",NA,NA,"zero",NA,NA,"no",NA,NA,NA,"",NA,NA
"Ver_alp_Skj_2_E_C_NoVeg_2","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","RG",2020-07-13,"first","27","11","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_2","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","RG",2020-08-12,"second","27","11","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_2","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","RG",2020-08-24,"third","27","11","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_2","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","CZ",2021-06-07,"fourth","27","11","no",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_2","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","CZ",2021-07-08,"fifth","27","11","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_2","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","CZ",2021-08-02,"sixth","27","11","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_2","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","CZ",2021-08-27,"seventh","27","11","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_3","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg",NA,NA,"zero",NA,NA,"no",NA,NA,NA,"",NA,NA
"Ver_alp_Skj_2_E_C_NoVeg_3","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","RG",2020-07-13,"first","27","11","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_3","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","RG",2020-08-12,"second","27","11","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_3","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","RG",2020-08-24,"third","27","11","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_3","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","CZ",2021-06-07,"fourth","27","11","no",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_3","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","CZ",2021-07-08,"fifth","27","11","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_3","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","CZ",2021-08-02,"sixth","27","11","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_3","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","CZ",2021-08-27,"seventh","27","11","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_4","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg",NA,NA,"zero",NA,NA,"no",NA,NA,NA,"",NA,NA
"Ver_alp_Skj_2_E_C_NoVeg_4","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","RG",2020-07-13,"first","38","45","no",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_4","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","RG",2020-08-12,"second","38","45","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_4","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","RG",2020-08-24,"third","38","45","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_4","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","CZ",2021-06-07,"fourth","38","45","no",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_4","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","CZ",2021-07-08,"fifth","38","45","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_4","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","CZ",2021-08-02,"sixth","38","45","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_4","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","CZ",2021-08-27,"seventh","38","45","no",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_5","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg",NA,NA,"zero",NA,NA,"no",NA,NA,NA,"",NA,NA
"Ver_alp_Skj_2_E_C_NoVeg_5","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","RG",2020-07-13,"first","43","3","no",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_5","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","RG",2020-08-12,"second","43","3","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_5","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","RG",2020-08-24,"third","43","3","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_5","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","CZ",2021-06-07,"fourth","43","3","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_5","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","CZ",2021-07-08,"fifth","43","3","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_5","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","CZ",2021-08-02,"sixth","43","3","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_5","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","CZ",2021-08-27,"seventh","43","3","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_6","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg",NA,NA,"zero",NA,NA,"no",NA,NA,NA,"",NA,NA
"Ver_alp_Skj_2_E_C_NoVeg_6","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","RG",2020-07-13,"first","27","11","no",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_6","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","RG",2020-08-12,"second","27","11","no",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_6","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","RG",2020-08-24,"third","27","11","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_6","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","CZ",2021-06-07,"fourth","27","11","no",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_6","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","CZ",2021-07-08,"fifth","27","11","no",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_6","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","CZ",2021-08-02,"sixth","27","11","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_C_NoVeg_6","Ver_alp","Skjellingahaugen","Skj_2","E","C","NoVeg","Skj_2_E_C_NoVeg","CZ",2021-08-27,"seventh","27","11","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_W_NoVeg_1","Ver_alp","Skjellingahaugen","Skj_2","E","W","NoVeg","Skj_2_E_W_NoVeg",NA,NA,"zero",NA,NA,"no",NA,NA,NA,"",NA,NA
"Ver_alp_Skj_2_E_W_NoVeg_1","Ver_alp","Skjellingahaugen","Skj_2","E","W","NoVeg","Skj_2_E_W_NoVeg","RG",2020-07-13,"first","0","25","no",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_W_NoVeg_1","Ver_alp","Skjellingahaugen","Skj_2","E","W","NoVeg","Skj_2_E_W_NoVeg","RG",2020-08-12,"second","0","25","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_W_NoVeg_1","Ver_alp","Skjellingahaugen","Skj_2","E","W","NoVeg","Skj_2_E_W_NoVeg","RG",2020-08-24,"third","0","25","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_W_NoVeg_1","Ver_alp","Skjellingahaugen","Skj_2","E","W","NoVeg","Skj_2_E_W_NoVeg","CZ",2021-06-07,"fourth","0","25","no",25,20,40,"",NA,""
"Ver_alp_Skj_2_E_W_NoVeg_1","Ver_alp","Skjellingahaugen","Skj_2","E","W","NoVeg","Skj_2_E_W_NoVeg","CZ",2021-07-08,"fifth","0","25","yes",25,20,40,"",NA,""
"Ver_alp_Skj_2_E_W_NoVeg_1","Ver_alp","Skjellingahaugen","Skj_2","E","W","NoVeg","Skj_2_E_W_NoVeg","CZ",2021-08-02,"sixth","0","25","no",25,20,40,"",NA,""
"Ver_alp_Skj_2_E_W_NoVeg_1","Ver_alp","Skjellingahaugen","Skj_2","E","W","NoVeg","Skj_2_E_W_NoVeg","CZ",2021-08-27,"seventh","0","25","no",25,20,40,"",NA,""
"Ver_alp_Skj_2_E_W_NoVeg_2","Ver_alp","Skjellingahaugen","Skj_2","E","W","NoVeg","Skj_2_E_W_NoVeg",NA,NA,"zero",NA,NA,"no",NA,NA,NA,"",NA,NA
"Ver_alp_Skj_2_E_W_NoVeg_2","Ver_alp","Skjellingahaugen","Skj_2","E","W","NoVeg","Skj_2_E_W_NoVeg","RG",2020-07-13,"first","13","30","no",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_W_NoVeg_2","Ver_alp","Skjellingahaugen","Skj_2","E","W","NoVeg","Skj_2_E_W_NoVeg","RG",2020-08-12,"second","13","30","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_W_NoVeg_2","Ver_alp","Skjellingahaugen","Skj_2","E","W","NoVeg","Skj_2_E_W_NoVeg","RG",2020-08-24,"third","13","30","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_W_NoVeg_2","Ver_alp","Skjellingahaugen","Skj_2","E","W","NoVeg","Skj_2_E_W_NoVeg","CZ",2021-06-07,"fourth","13","30","no",25,20,40,"",NA,""
"Ver_alp_Skj_2_E_W_NoVeg_2","Ver_alp","Skjellingahaugen","Skj_2","E","W","NoVeg","Skj_2_E_W_NoVeg","CZ",2021-07-08,"fifth","13","30","yes",25,20,40,"",NA,""
"Ver_alp_Skj_2_E_W_NoVeg_2","Ver_alp","Skjellingahaugen","Skj_2","E","W","NoVeg","Skj_2_E_W_NoVeg","CZ",2021-08-02,"sixth","13","30","yes",25,20,40,"",NA,""
"Ver_alp_Skj_2_E_W_NoVeg_2","Ver_alp","Skjellingahaugen","Skj_2","E","W","NoVeg","Skj_2_E_W_NoVeg","CZ",2021-08-27,"seventh","13","30","yes",25,20,40,"",NA,""
"Ver_alp_Skj_2_E_W_NoVeg_3","Ver_alp","Skjellingahaugen","Skj_2","E","W","NoVeg","Skj_2_E_W_NoVeg",NA,NA,"zero",NA,NA,"no",NA,NA,NA,"",NA,NA
"Ver_alp_Skj_2_E_W_NoVeg_3","Ver_alp","Skjellingahaugen","Skj_2","E","W","NoVeg","Skj_2_E_W_NoVeg","RG",2020-07-13,"first","28","35","no",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_W_NoVeg_3","Ver_alp","Skjellingahaugen","Skj_2","E","W","NoVeg","Skj_2_E_W_NoVeg","RG",2020-08-12,"second","28","35","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_W_NoVeg_3","Ver_alp","Skjellingahaugen","Skj_2","E","W","NoVeg","Skj_2_E_W_NoVeg","RG",2020-08-24,"third","28","35","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_W_NoVeg_3","Ver_alp","Skjellingahaugen","Skj_2","E","W","NoVeg","Skj_2_E_W_NoVeg","CZ",2021-06-07,"fourth","28","35","no",25,20,40,"",NA,""
"Ver_alp_Skj_2_E_W_NoVeg_3","Ver_alp","Skjellingahaugen","Skj_2","E","W","NoVeg","Skj_2_E_W_NoVeg","CZ",2021-07-08,"fifth","28","35","yes",25,20,40,"",NA,""
"Ver_alp_Skj_2_E_W_NoVeg_3","Ver_alp","Skjellingahaugen","Skj_2","E","W","NoVeg","Skj_2_E_W_NoVeg","CZ",2021-08-02,"sixth","28","35","yes",25,20,40,"",NA,""
"Ver_alp_Skj_2_E_W_NoVeg_3","Ver_alp","Skjellingahaugen","Skj_2","E","W","NoVeg","Skj_2_E_W_NoVeg","CZ",2021-08-28,"seventh","28","25","yes",25,20,40,"",NA,""
"Ver_alp_Skj_2_E_W_NoVeg_4","Ver_alp","Skjellingahaugen","Skj_2","E","W","NoVeg","Skj_2_E_W_NoVeg",NA,NA,"zero",NA,NA,"no",NA,NA,NA,"",NA,NA
"Ver_alp_Skj_2_E_W_NoVeg_4","Ver_alp","Skjellingahaugen","Skj_2","E","W","NoVeg","Skj_2_E_W_NoVeg","RG",2020-07-13,"first","50","30","no",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_W_NoVeg_4","Ver_alp","Skjellingahaugen","Skj_2","E","W","NoVeg","Skj_2_E_W_NoVeg","RG",2020-08-12,"second","50","30","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_W_NoVeg_4","Ver_alp","Skjellingahaugen","Skj_2","E","W","NoVeg","Skj_2_E_W_NoVeg","RG",2020-08-24,"third","50","30","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_2_E_W_NoVeg_4","Ver_alp","Skjellingahaugen","Skj_2","E","W","NoVeg","Skj_2_E_W_NoVeg","CZ",2021-06-07,"fourth","50","30","no",25,20,40,"",NA,""
"Ver_alp_Skj_2_E_W_NoVeg_4","Ver_alp","Skjellingahaugen","Skj_2","E","W","NoVeg","Skj_2_E_W_NoVeg","CZ",2021-07-08,"fifth","50","30","yes",25,20,40,"",NA,""
"Ver_alp_Skj_2_E_W_NoVeg_4","Ver_alp","Skjellingahaugen","Skj_2","E","W","NoVeg","Skj_2_E_W_NoVeg","CZ",2021-08-02,"sixth","50","30","yes",25,20,40,"",NA,""
"Ver_alp_Skj_2_E_W_NoVeg_4","Ver_alp","Skjellingahaugen","Skj_2","E","W","NoVeg","Skj_2_E_W_NoVeg","CZ",2021-08-27,"seventh","50","30","yes",25,20,40,"",NA,""
"Ver_alp_Skj_4_E_C_NoVeg_1","Ver_alp","Skjellingahaugen","Skj_4","E","C","NoVeg","Skj_4_E_C_NoVeg",NA,NA,"zero",NA,NA,"no",NA,NA,NA,"",NA,NA
"Ver_alp_Skj_4_E_C_NoVeg_1","Ver_alp","Skjellingahaugen","Skj_4","E","C","NoVeg","Skj_4_E_C_NoVeg","RG",2020-07-13,"first","35","36","no",NA,NA,NA,"",NA,""
"Ver_alp_Skj_4_E_C_NoVeg_1","Ver_alp","Skjellingahaugen","Skj_4","E","C","NoVeg","Skj_4_E_C_NoVeg","RG",2020-08-12,"second","35","36","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_4_E_C_NoVeg_1","Ver_alp","Skjellingahaugen","Skj_4","E","C","NoVeg","Skj_4_E_C_NoVeg","RG",2020-08-24,"third","35","36","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_4_E_C_NoVeg_1","Ver_alp","Skjellingahaugen","Skj_4","E","C","NoVeg","Skj_4_E_C_NoVeg","CZ",2021-06-07,"fourth","35","36","no",NA,NA,NA,"",NA,""
"Ver_alp_Skj_4_E_C_NoVeg_1","Ver_alp","Skjellingahaugen","Skj_4","E","C","NoVeg","Skj_4_E_C_NoVeg","CZ",2021-07-08,"fifth","35","36","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_4_E_C_NoVeg_1","Ver_alp","Skjellingahaugen","Skj_4","E","C","NoVeg","Skj_4_E_C_NoVeg","CZ",2021-08-02,"sixth","35","36","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_4_E_C_NoVeg_1","Ver_alp","Skjellingahaugen","Skj_4","E","C","NoVeg","Skj_4_E_C_NoVeg","CZ",2021-08-27,"seventh","35","36","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_4_E_W_NoVeg_1","Ver_alp","Skjellingahaugen","Skj_4","E","W","NoVeg","Skj_4_E_W_NoVeg",NA,NA,"zero",NA,NA,"no",NA,NA,NA,"",NA,NA
"Ver_alp_Skj_4_E_W_NoVeg_1","Ver_alp","Skjellingahaugen","Skj_4","E","W","NoVeg","Skj_4_E_W_NoVeg","RG",2020-07-13,"first","21","50","no",NA,NA,NA,"",NA,""
"Ver_alp_Skj_4_E_W_NoVeg_1","Ver_alp","Skjellingahaugen","Skj_4","E","W","NoVeg","Skj_4_E_W_NoVeg","RG",2020-08-12,"second","21","50","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_4_E_W_NoVeg_1","Ver_alp","Skjellingahaugen","Skj_4","E","W","NoVeg","Skj_4_E_W_NoVeg","RG",2020-08-24,"third","21","50","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_4_E_W_NoVeg_1","Ver_alp","Skjellingahaugen","Skj_4","E","W","NoVeg","Skj_4_E_W_NoVeg","CZ",2021-06-07,"fourth","21","50","no",NA,NA,NA,"",NA,""
"Ver_alp_Skj_4_E_W_NoVeg_1","Ver_alp","Skjellingahaugen","Skj_4","E","W","NoVeg","Skj_4_E_W_NoVeg","CZ",2021-07-08,"fifth","21","50","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_4_E_W_NoVeg_1","Ver_alp","Skjellingahaugen","Skj_4","E","W","NoVeg","Skj_4_E_W_NoVeg","CZ",2021-08-02,"sixth","21","50","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_4_E_W_NoVeg_1","Ver_alp","Skjellingahaugen","Skj_4","E","W","NoVeg","Skj_4_E_W_NoVeg","CZ",2021-08-27,"seventh","21","50","yes",NA,NA,NA,"",NA,""
"Ver_alp_Gud_1_E_W_Veg_1","Ver_alp","Gudmedalen","Gud_1","E","W","Veg","Gud_1_E_W_Veg",NA,NA,"zero",NA,NA,"no",50,0,75,"",NA,NA
"Ver_alp_Gud_1_E_W_Veg_1","Ver_alp","Gudmedalen","Gud_1","E","W","Veg","Gud_1_E_W_Veg","RG",2020-06-30,"first","100","12","no",50,0,75,"10",NA,"3&4: same TP"
"Ver_alp_Gud_1_E_W_Veg_1","Ver_alp","Gudmedalen","Gud_1","E","W","Veg","Gud_1_E_W_Veg","RG",2020-08-13,"second","100","12","yes",50,0,75,"10",NA,"3&4: same TP"
"Ver_alp_Gud_1_E_W_Veg_1","Ver_alp","Gudmedalen","Gud_1","E","W","Veg","Gud_1_E_W_Veg","RG",2020-08-26,"third","100","12","yes",50,0,75,"10",NA,""
"Ver_alp_Gud_1_E_W_Veg_1","Ver_alp","Gudmedalen","Gud_1","E","W","Veg","Gud_1_E_W_Veg","CZ",2021-06-09,"fourth","100","12","no",60,0,70,"<10",NA,""
"Ver_alp_Gud_1_E_W_Veg_1","Ver_alp","Gudmedalen","Gud_1","E","W","Veg","Gud_1_E_W_Veg",NA,2021-07-12,"fifth",NA,NA,"no",60,0,70,"<10",NA,NA
"Ver_alp_Gud_1_E_W_Veg_1","Ver_alp","Gudmedalen","Gud_1","E","W","Veg","Gud_1_E_W_Veg",NA,2021-08-05,"sixth",NA,NA,"no",60,0,70,"<10",NA,NA
"Ver_alp_Gud_1_E_W_Veg_1","Ver_alp","Gudmedalen","Gud_1","E","W","Veg","Gud_1_E_W_Veg","CZ",2021-08-28,"seventh","100","12","no",60,0,70,"<10",NA,""
"Ver_alp_Skj_4_E_W_NoVeg_2","Ver_alp","Skjellingahaugen","Skj_4","E","W","NoVeg","Skj_4_E_W_NoVeg",NA,NA,"zero",NA,NA,"no",NA,NA,NA,"",NA,NA
"Ver_alp_Skj_4_E_W_NoVeg_2","Ver_alp","Skjellingahaugen","Skj_4","E","W","NoVeg","Skj_4_E_W_NoVeg","RG",2020-07-13,"first","5","10","no",NA,NA,NA,"",NA,""
"Ver_alp_Skj_4_E_W_NoVeg_2","Ver_alp","Skjellingahaugen","Skj_4","E","W","NoVeg","Skj_4_E_W_NoVeg","RG",2020-08-12,"second","5","10","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_4_E_W_NoVeg_2","Ver_alp","Skjellingahaugen","Skj_4","E","W","NoVeg","Skj_4_E_W_NoVeg","RG",2020-08-24,"third","5","10","yes",NA,NA,NA,"",NA,"3 & 4: same TP"
"Ver_alp_Skj_4_E_W_NoVeg_2","Ver_alp","Skjellingahaugen","Skj_4","E","W","NoVeg","Skj_4_E_W_NoVeg","CZ",2021-06-07,"fourth","5","10","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_4_E_W_NoVeg_2","Ver_alp","Skjellingahaugen","Skj_4","E","W","NoVeg","Skj_4_E_W_NoVeg","CZ",2021-07-08,"fifth","5","10","yes",NA,NA,NA,"",NA,""
"Ver_alp_Skj_4_E_W_NoVeg_2","Ver_alp","Skjellingahaugen","Skj_4","E","W","NoVeg","Skj_4_E_W_NoVeg","CZ",2021-08-02,"sixth","5","10","no",NA,NA,NA,"",NA,""
"Ver_alp_Skj_4_E_W_NoVeg_2","Ver_alp","Skjellingahaugen","Skj_4","E","W","NoVeg","Skj_4_E_W_NoVeg","CZ",2021-08-27,"seventh","5","10","yes",NA,NA,NA,"",NA,""
