species,siteID,blockID,OTC,vegetation,plot_seedling_ID,uniqueID,registrator,harvest_date,fresh_weighing_date,leaf_scanned_Y_N,balance_used,speciesID_check,flagged_errors,comments,trait,values
Ver_alp,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Ver_alp_Lav_2_C_NoVeg_7,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_dry_whole,1.1e-4
Ver_alp,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Ver_alp_Lav_2_C_NoVeg_7,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,shoot_height,13
Ver_alp,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Ver_alp_Lav_2_C_NoVeg_7,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,leaf_num,4
Ver_alp,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Ver_alp_Lav_2_C_NoVeg_7,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,leaf_length,1
Ver_alp,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Ver_alp_Lav_2_C_NoVeg_7,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,leaf_width,0.5
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_1,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_fresh_leaf,0
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_1,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_dry_leaf,0
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_1,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_fresh_whole,3.5e-4
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_1,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_dry_whole,1.7e-4
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_1,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,shoot_height,15
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_1,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,leaf_num,4
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_1,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,leaf_length,1.5
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_1,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,leaf_width,1
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_2,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,Leaf too damaged to unfurl,weight_fresh_leaf,0
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_2,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,Leaf too damaged to unfurl,weight_dry_leaf,0
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_2,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,Leaf too damaged to unfurl,weight_fresh_whole,1.7e-4
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_2,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,Leaf too damaged to unfurl,weight_dry_whole,1.6e-4
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_2,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,Leaf too damaged to unfurl,shoot_height,18
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_2,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,Leaf too damaged to unfurl,leaf_num,2
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_2,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,Leaf too damaged to unfurl,leaf_length,2
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_2,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,Leaf too damaged to unfurl,leaf_width,1.1
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_3,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_fresh_leaf,2e-4
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_3,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_dry_leaf,0
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_3,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_fresh_whole,1.4e-4
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_3,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_dry_whole,9e-5
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_3,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,shoot_height,17
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_3,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,leaf_num,2
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_3,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,leaf_length,2
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_3,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,leaf_width,1
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_4,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,Leaf may be damaged,weight_fresh_leaf,0
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_4,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,Leaf may be damaged,weight_dry_leaf,0
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_4,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,Leaf may be damaged,weight_fresh_whole,9e-4
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_4,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,Leaf may be damaged,weight_dry_whole,1.1e-4
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_4,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,Leaf may be damaged,shoot_height,8
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_4,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,Leaf may be damaged,leaf_num,2
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_4,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,Leaf may be damaged,leaf_length,1.1
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_4,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,Leaf may be damaged,leaf_width,0.8
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_5,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_fresh_leaf,0
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_5,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_dry_leaf,0
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_5,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_fresh_whole,2.6e-4
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_5,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_dry_whole,7e-5
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_5,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,shoot_height,12
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_5,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,leaf_num,2
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_5,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,leaf_length,1.1
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_5,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,leaf_width,0.7
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_6,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_fresh_leaf,0
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_6,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_dry_leaf,0
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_6,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_fresh_whole,1.6e-4
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_6,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_dry_whole,5e-5
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_6,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,shoot_height,10
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_6,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,leaf_num,2
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_6,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,leaf_length,1.5
Ver_alp,Lavisdalen,Lav_2,C,Veg,Lav_2_C_Veg,Ver_alp_Lav_2_C_Veg_6,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,leaf_width,0.9
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_1,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_fresh_leaf,0.00144
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_1,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_dry_leaf,3.6e-4
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_1,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_fresh_whole,0.00607
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_1,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_dry_whole,0.00156
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_1,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,leaf_num,3
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_1,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,leaf_stalk_length,13
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_1,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,leaf_length,4
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_2,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_fresh_leaf,0.00165
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_2,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_dry_leaf,3.8e-4
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_2,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_fresh_whole,0.0072
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_2,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_dry_whole,0.00159
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_2,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,leaf_num,4
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_2,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,leaf_stalk_length,15
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_2,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,leaf_length,6
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_3,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_fresh_leaf,9.1e-4
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_3,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_dry_leaf,2.8e-4
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_3,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_fresh_whole,0.00339
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_3,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_dry_whole,6.9e-4
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_3,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_root,7.9e-4
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_3,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,leaf_num,2
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_3,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,leaf_stalk_length,11
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_3,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,leaf_length,4
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_4,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_fresh_leaf,0.00142
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_4,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_dry_leaf,4.4e-4
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_4,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_fresh_whole,0.00569
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_4,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_dry_whole,0.00168
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_4,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,leaf_num,2
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_4,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,leaf_stalk_length,13
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_4,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,leaf_length,6
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_6,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_fresh_leaf,3.6e-4
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_6,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_dry_leaf,1.2e-4
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_6,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_fresh_whole,0.00256
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_6,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_dry_whole,9.1e-4
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_6,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,leaf_num,2
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_6,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,leaf_stalk_length,6
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_6,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,leaf_length,4
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_7,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,FWW > 0.025,Adult,weight_fresh_leaf,0.00753
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_7,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,FWW > 0.025,Adult,weight_dry_leaf,0.0022
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_7,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,FWW > 0.025,Adult,weight_fresh_whole,0.03579
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_7,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,FWW > 0.025,Adult,weight_dry_whole,9.53e-4
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_7,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,FWW > 0.025,Adult,leaf_num,3
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_7,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,FWW > 0.025,Adult,leaf_stalk_length,20
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_7,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,FWW > 0.025,Adult,leaf_length,8
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_8,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_fresh_leaf,9.1e-4
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_8,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_dry_leaf,2.1e-4
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_8,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_fresh_whole,0.00369
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_8,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_dry_whole,9.4e-4
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_8,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,leaf_num,2
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_8,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,leaf_stalk_length,10
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_8,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,leaf_length,4
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_9,"AU, SRG, CZ",2021-08-29,2021-09-01,N,Ra,NA,NA,Gone,leaf_num,2
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_9,"AU, SRG, CZ",2021-08-29,2021-09-01,N,Ra,NA,NA,Gone,leaf_stalk_length,17
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_9,"AU, SRG, CZ",2021-08-29,2021-09-01,N,Ra,NA,NA,Gone,leaf_length,3
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_10,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_fresh_leaf,3.3e-4
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_10,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_dry_leaf,1.2e-4
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_10,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_fresh_whole,0.00125
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_10,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,weight_dry_whole,3.8e-4
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_10,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,leaf_num,2
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_10,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,leaf_stalk_length,8
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_10,"AU, SRG, CZ",2021-08-29,2021-09-01,Y,Ra,Y,NA,NA,leaf_length,2.5
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_11,"AU, SRG, CZ",2021-08-29,2021-09-01,NA,Ra,NA,NA,Gone,leaf_num,2
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_11,"AU, SRG, CZ",2021-08-29,2021-09-01,NA,Ra,NA,NA,Gone,leaf_stalk_length,18
Sib_pro,Lavisdalen,Lav_2,C,NoVeg,Lav_2_C_NoVeg,Sib_pro_Lav_2_C_NoVeg_11,"AU, SRG, CZ",2021-08-29,2021-09-01,NA,Ra,NA,NA,Gone,leaf_length,4
